record_id,state,district,land_type,project_type,cadastral_area_sqm,survey_area_sqm,compensation_amount,displaced_families,notification_date,award_date,rr_disbursement_ratio,is_anomaly_injected,injected_anomaly_type
REC_108808,Gujarat,District_1,Commercial,Railway,3768.25,3918.25,28546801.81,0,2020-02-22,2021-05-28,0.84,0,None
REC_108809,Maharashtra,District_1,Forest,Urban Development,5237.52,4996.78,544803.3,0,2022-07-15,2024-03-01,0.81,0,None
REC_108810,Maharashtra,District_15,Commercial,Dam,3525.38,3525.38,53302493.28,0,2020-12-14,2021-11-19,0.9,1,Compensation Outlier
REC_108811,Maharashtra,District_9,Forest,Dam,4825.8,14059.9,799528.05,0,2020-02-18,2021-10-11,0.85,1,Spatial Discrepancy
REC_108812,Gujarat,District_15,Commercial,Urban Development,12243.91,12243.91,52308189.6,27,2020-02-04,2020-09-27,0.95,1,Demographic Spike
REC_108813,Gujarat,District_4,Residential,Dam,10116.35,10517.81,21630013.67,2,2022-01-07,2023-01-21,0.96,0,None
REC_108814,Gujarat,District_2,Residential,Highway,4426.55,4589.04,5543182.08,1,2021-03-08,2022-08-25,0.99,0,None
REC_108815,Maharashtra,District_13,Forest,Highway,4428.9,4542.45,441957.96,1,2021-11-20,2023-04-27,0.88,0,None
REC_108816,MP,District_17,Residential,Urban Development,4597.31,4561.18,9137607.09,0,2021-11-16,2023-05-09,0.99,0,None
REC_108817,Gujarat,District_7,Forest,Urban Development,6001.04,5809.62,1037787.67,1,2021-08-17,2022-11-10,0.83,0,None
REC_108818,Maharashtra,District_4,Agricultural,Highway,17652.27,18112.16,8758885.44,4,2022-03-24,2023-03-13,0.95,0,None
REC_108819,Maharashtra,District_18,Forest,Dam,7152.1,7144.18,646731.52,0,2021-02-17,2021-09-19,0.83,0,None
REC_108820,Karnataka,District_2,Forest,Railway,2774.21,2872.37,378692.16,0,2020-09-07,2021-09-12,1.0,0,None
REC_108821,Maharashtra,District_12,Agricultural,Dam,14003.91,39221.98,5802179.58,2,2020-11-18,2021-09-21,1.0,1,Spatial Discrepancy
REC_108822,UP,District_19,Commercial,Dam,1413.9,2587.45,18781432.47,0,2020-01-29,2021-07-07,0.8,1,Spatial Discrepancy
REC_108823,Karnataka,District_8,Agricultural,Urban Development,1920.25,1920.25,602245.53,0,2021-11-26,2021-12-06,0.84,1,Timeline Irregularity
REC_108824,Gujarat,District_2,Forest,Highway,11856.73,12247.06,709234.63,3,2022-07-12,2023-10-28,0.98,0,None
REC_108825,Gujarat,District_3,Agricultural,Dam,7423.54,7625.11,1948748.6,0,2021-04-13,2022-03-31,0.87,0,None
REC_108826,Gujarat,District_5,Forest,Urban Development,4979.11,5130.79,957960.17,1,2021-09-24,2023-02-26,0.97,0,None
REC_108827,MP,District_19,Commercial,Dam,6272.83,5985.38,22227365.63,1,2021-05-13,2022-09-05,0.89,0,None
REC_108828,Gujarat,District_18,Forest,Highway,7876.16,7948.86,880892.12,1,2020-03-25,2022-01-31,0.9,0,None
REC_108829,UP,District_16,Forest,Railway,18059.91,18775.78,2811513.0,5,2022-07-16,2024-06-09,0.96,0,None
REC_108830,MP,District_2,Agricultural,Highway,3609.97,3644.72,1325918.22,0,2020-03-06,2021-04-01,0.81,0,None
REC_108831,Maharashtra,District_12,Commercial,Railway,19642.91,18784.98,75155665.52,2,2022-08-25,2023-09-21,0.88,0,None
REC_108832,MP,District_8,Residential,Railway,18641.97,18423.7,46528254.33,3,2020-05-31,2021-06-30,0.86,0,None
REC_108833,UP,District_16,Residential,Highway,8740.0,8757.03,20392734.19,1,2020-10-03,2022-01-19,0.81,0,None
REC_108834,MP,District_1,Forest,Railway,6348.22,6067.5,1032903.74,0,2021-10-06,2022-10-12,0.81,0,None
REC_108835,Karnataka,District_9,Forest,Urban Development,6761.1,6660.18,1240588.33,1,2021-02-23,2021-09-26,0.88,0,None
REC_108836,Karnataka,District_4,Commercial,Dam,7994.27,8304.75,44648065.54,1,2020-04-17,2021-11-23,0.9,0,None
REC_108837,Karnataka,District_11,Residential,Railway,5519.46,5585.59,7354096.39,1,2021-04-23,2022-06-30,0.86,0,None
REC_108838,Gujarat,District_19,Forest,Highway,15297.71,16042.93,2025739.28,4,2020-05-15,2021-03-14,0.83,0,None
REC_108839,Karnataka,District_13,Agricultural,Dam,13003.2,12894.74,5088021.69,2,2021-09-19,2022-04-22,0.81,0,None
REC_108840,Karnataka,District_16,Forest,Highway,15705.64,14966.55,1818361.27,2,2020-02-21,2021-01-18,0.83,0,None
REC_108841,MP,District_14,Residential,Urban Development,841.66,841.66,6008563.75,0,2020-10-27,2021-07-18,0.93,1,Compensation Outlier
REC_108842,Karnataka,District_7,Forest,Dam,16555.28,16857.64,1972285.32,3,2022-06-06,2023-01-05,0.87,0,None
REC_108843,Gujarat,District_20,Forest,Dam,8135.22,7921.9,1447212.83,1,2022-08-04,2023-03-05,0.97,0,None
REC_108844,Karnataka,District_1,Commercial,Urban Development,2718.35,2718.35,14786035.09,22,2021-02-27,2022-02-14,0.96,1,Demographic Spike
REC_108845,UP,District_6,Residential,Dam,10341.71,10687.78,27540370.31,1,2021-11-14,2023-02-11,0.82,0,None
REC_108846,Karnataka,District_13,Agricultural,Urban Development,14930.42,14416.25,6274588.52,3,2021-07-04,2022-12-31,0.87,0,None
REC_108847,Maharashtra,District_3,Agricultural,Dam,13191.11,13191.11,2271964.44,24,2020-11-23,2022-06-28,0.91,1,Demographic Spike
REC_108848,Gujarat,District_6,Forest,Dam,10071.3,9760.55,1387907.28,1,2021-09-11,2022-05-21,0.91,0,None
REC_108849,Maharashtra,District_3,Forest,Urban Development,1459.44,1524.48,209689.91,0,2020-04-26,2021-04-25,0.84,0,None
REC_108850,Karnataka,District_20,Commercial,Dam,14040.71,14522.11,58697730.29,3,2020-07-01,2021-03-17,0.86,0,None
REC_108851,UP,District_20,Residential,Railway,1858.39,1801.92,5816753.13,0,2022-02-20,2023-01-15,0.85,0,None
REC_108852,Gujarat,District_20,Commercial,Urban Development,13565.22,13684.82,73125265.02,2,2020-09-09,2021-11-26,1.0,0,None
REC_108853,Maharashtra,District_18,Forest,Urban Development,3388.23,3399.25,327866.66,0,2022-03-20,2024-01-18,0.98,0,None
REC_108854,UP,District_3,Forest,Dam,3353.45,3266.59,322868.27,0,2021-01-18,2022-11-25,0.9,0,None
REC_108855,Gujarat,District_6,Residential,Urban Development,14677.62,15252.75,30593339.29,2,2022-05-10,2024-04-22,0.91,0,None
REC_108856,MP,District_8,Forest,Dam,5740.43,5779.32,983274.23,1,2020-01-15,2021-12-06,0.87,0,None
REC_108857,MP,District_18,Commercial,Railway,6081.26,6212.38,20678258.44,1,2021-11-09,2023-02-21,0.91,0,None
REC_108858,Maharashtra,District_17,Commercial,Railway,14514.79,14906.78,107706606.87,2,2021-04-28,2023-04-01,0.91,0,None
REC_108859,Gujarat,District_13,Agricultural,Urban Development,9682.1,10044.0,4349113.92,1,2022-05-03,2023-05-04,1.0,0,None
REC_108860,UP,District_14,Forest,Dam,18282.86,17574.84,3260732.43,3,2021-10-21,2023-10-01,0.81,0,None
REC_108861,Maharashtra,District_18,Agricultural,Dam,19819.73,19065.43,8659518.25,5,2021-08-25,2023-03-06,0.86,0,None
REC_108862,UP,District_11,Commercial,Highway,1310.51,1316.82,7767686.43,0,2020-01-26,2020-09-12,0.92,0,None
REC_108863,Gujarat,District_5,Forest,Urban Development,12848.43,12734.27,1271665.95,2,2020-01-14,2021-02-03,0.82,0,None
REC_108864,UP,District_1,Residential,Dam,4603.21,4651.5,6284288.3,0,2022-06-13,2022-12-15,0.86,0,None
REC_108865,MP,District_5,Agricultural,Railway,17270.18,17940.82,6962592.23,1,2022-07-05,2023-08-16,0.85,0,None
REC_108866,UP,District_3,Residential,Railway,8058.24,8014.78,15099517.79,2,2021-11-29,2022-09-19,0.87,0,None
REC_108867,Gujarat,District_16,Residential,Dam,559.12,565.62,1985742.24,0,2022-04-23,2023-04-18,0.81,0,None
REC_108868,UP,District_19,Commercial,Railway,8671.43,8521.04,65313670.55,1,2021-10-08,2022-08-31,0.82,0,None
REC_108869,UP,District_17,Residential,Urban Development,12378.35,11842.34,26917906.46,3,2020-09-23,2021-08-30,0.88,0,None
REC_108870,UP,District_14,Commercial,Railway,3442.54,3494.77,28353810.68,0,2022-01-16,2023-03-24,0.86,0,None
REC_108871,UP,District_19,Commercial,Railway,15097.7,15097.7,337803526.11,3,2022-02-09,2023-06-20,0.82,1,Compensation Outlier
REC_108872,UP,District_6,Agricultural,Urban Development,1914.99,1914.99,5364623.01,0,2021-09-18,2023-08-13,0.93,1,Compensation Outlier
REC_108873,UP,District_3,Agricultural,Highway,12245.86,11891.46,4932997.3,2,2021-09-06,2023-09-03,0.93,0,None
REC_108874,MP,District_2,Residential,Highway,7017.94,7311.01,13967690.59,1,2021-10-01,2022-10-28,0.89,0,None
REC_108875,Gujarat,District_13,Commercial,Dam,11226.17,10883.38,93088501.23,3,2020-05-30,2021-08-28,0.94,0,None
REC_108876,Karnataka,District_11,Commercial,Railway,608.18,594.9,4973252.76,0,2021-05-10,2022-11-09,0.84,0,None
REC_108877,MP,District_9,Commercial,Dam,6295.98,6173.86,39898138.55,1,2021-05-15,2022-07-07,0.81,0,None
REC_108878,Gujarat,District_16,Commercial,Railway,7700.46,7911.61,53825805.91,1,2022-07-06,2023-06-02,0.82,0,None
REC_108879,Maharashtra,District_11,Residential,Railway,4633.07,4445.35,11802705.09,1,2020-05-29,2021-10-18,0.99,0,None
REC_108880,Maharashtra,District_4,Forest,Railway,12105.65,11704.77,786991.68,1,2022-03-06,2023-03-11,0.99,0,None
REC_108881,MP,District_15,Residential,Urban Development,3883.65,3856.41,7525024.25,0,2020-04-08,2020-12-31,0.87,0,None
REC_108882,UP,District_11,Agricultural,Dam,15359.2,15188.78,2284268.7,2,2020-01-05,2021-08-15,0.92,0,None
REC_108883,Gujarat,District_10,Residential,Highway,11567.68,11947.57,17502418.06,3,2020-08-18,2021-09-06,0.93,0,None
REC_108884,MP,District_14,Forest,Highway,15172.98,15281.81,1787530.06,1,2022-08-30,2024-02-10,0.97,0,None
REC_108885,UP,District_11,Commercial,Dam,16656.06,15830.04,128102217.77,2,2021-02-08,2022-06-15,0.97,0,None
REC_108886,UP,District_3,Agricultural,Highway,12877.48,13166.59,2432095.31,2,2020-08-05,2021-06-18,0.91,0,None
REC_108887,Maharashtra,District_15,Commercial,Railway,17453.15,18189.91,139925451.04,4,2022-01-24,2022-11-21,0.94,0,None
REC_108888,MP,District_3,Residential,Dam,1068.86,1041.23,3073208.67,0,2020-12-03,2022-06-09,0.92,0,None
REC_108889,Maharashtra,District_14,Commercial,Dam,8883.67,8883.67,37722368.01,1,2021-08-17,2021-09-16,0.99,1,Timeline Irregularity
REC_108890,Maharashtra,District_13,Forest,Dam,4357.51,4357.51,850199.21,0,2021-10-26,2021-11-19,0.94,1,Timeline Irregularity
REC_108891,MP,District_19,Agricultural,Dam,3753.3,3863.79,1707253.41,0,2022-04-24,2023-12-17,0.82,0,None
REC_108892,MP,District_15,Forest,Highway,9432.93,9333.34,1157460.27,2,2022-01-28,2023-01-31,0.99,0,None
REC_108893,Gujarat,District_7,Forest,Urban Development,10819.14,10819.14,10022618.71,2,2020-11-09,2022-04-28,0.92,1,Compensation Outlier
REC_108894,Karnataka,District_8,Forest,Highway,5856.09,5988.85,582290.64,0,2022-01-25,2023-04-25,0.91,0,None
REC_108895,Gujarat,District_9,Commercial,Urban Development,10080.66,9860.24,82482380.06,1,2021-09-13,2022-06-26,1.0,0,None
REC_108896,UP,District_5,Forest,Railway,16245.17,16508.22,2637969.37,1,2020-05-02,2022-03-22,0.82,0,None
REC_108897,UP,District_16,Residential,Urban Development,7215.07,6943.0,11912486.72,1,2020-05-31,2021-05-31,0.96,0,None
REC_108898,Gujarat,District_4,Commercial,Urban Development,916.29,955.64,4393864.85,0,2020-05-14,2021-02-28,0.86,0,None
REC_108899,MP,District_16,Commercial,Highway,14430.87,14501.11,59094335.9,1,2021-11-15,2022-06-11,0.86,0,None
REC_108900,Gujarat,District_9,Forest,Railway,5055.27,5055.27,970476.25,1,2020-04-16,2020-04-24,0.89,1,Timeline Irregularity
REC_108901,Maharashtra,District_6,Residential,Railway,1092.07,1059.43,2296327.26,0,2022-01-16,2023-06-14,0.85,0,None
REC_108902,Maharashtra,District_17,Commercial,Railway,4687.43,4656.26,38959908.52,1,2020-06-21,2022-04-17,0.98,0,None
REC_108903,Maharashtra,District_1,Residential,Urban Development,2151.67,2247.16,2892009.81,0,2020-07-31,2021-12-23,0.9,0,None
REC_108904,Maharashtra,District_7,Residential,Dam,9529.73,9149.17,22158841.9,2,2022-01-19,2023-02-09,0.83,0,None
REC_108905,Karnataka,District_8,Agricultural,Dam,4307.61,4310.74,1835211.89,1,2022-09-13,2023-05-30,0.93,0,None
REC_108906,MP,District_3,Forest,Railway,18977.52,18977.52,2369849.6,3,2022-08-10,2022-08-23,0.92,1,Timeline Irregularity
REC_108907,UP,District_3,Residential,Urban Development,16009.38,16604.64,29021038.82,2,2022-06-05,2023-07-06,0.87,0,None
REC_108908,Gujarat,District_17,Commercial,Urban Development,17043.86,16732.55,72811801.23,2,2020-11-05,2021-08-22,0.89,0,None
REC_108909,UP,District_14,Commercial,Railway,15076.98,15500.39,112091988.32,1,2020-02-03,2021-09-12,0.94,0,None
REC_108910,MP,District_5,Residential,Urban Development,9887.04,9527.45,11467510.94,2,2022-03-02,2022-10-10,0.89,0,None
REC_108911,Gujarat,District_17,Residential,Urban Development,6461.82,6281.68,10241017.02,1,2021-04-16,2022-02-11,0.86,0,None
REC_108912,MP,District_14,Agricultural,Highway,19177.06,19415.04,3460016.63,3,2021-03-13,2022-03-08,0.96,0,None
REC_108913,Karnataka,District_10,Commercial,Highway,11637.57,11562.85,50086483.52,2,2022-07-31,2023-12-02,0.92,0,None
REC_108914,Karnataka,District_8,Forest,Urban Development,1880.85,1820.48,211550.55,0,2020-04-12,2021-05-02,0.97,0,None
REC_108915,Gujarat,District_17,Forest,Highway,17333.25,17439.08,3320108.58,3,2022-03-16,2023-04-28,0.86,0,None
REC_108916,UP,District_15,Residential,Dam,11966.0,11883.76,13648159.05,1,2020-03-24,2021-12-05,0.85,0,None
REC_108917,Maharashtra,District_14,Agricultural,Urban Development,19667.8,19133.77,9329279.34,2,2020-10-06,2021-12-06,0.95,0,None
REC_108918,Gujarat,District_15,Agricultural,Dam,17710.94,16871.79,6570080.0,4,2022-02-09,2023-04-07,1.0,0,None
REC_108919,UP,District_16,Agricultural,Railway,11806.68,12233.36,2515317.97,2,2021-05-25,2022-08-13,0.9,0,None
REC_108920,UP,District_1,Forest,Urban Development,19217.17,19125.52,3839984.59,2,2022-09-13,2023-11-12,0.88,0,None
REC_108921,Maharashtra,District_6,Agricultural,Dam,683.86,651.97,276019.98,0,2022-03-19,2024-03-09,0.81,0,None
REC_108922,MP,District_10,Agricultural,Dam,9167.9,9014.0,1279462.98,2,2021-09-28,2023-07-01,0.91,0,None
REC_108923,Gujarat,District_20,Forest,Dam,14309.74,14458.44,2478867.91,2,2020-05-24,2021-01-12,0.83,0,None
REC_108924,Karnataka,District_3,Forest,Railway,17898.97,17180.17,1684677.35,1,2021-09-19,2022-10-04,0.83,0,None
REC_108925,Maharashtra,District_20,Agricultural,Dam,9388.05,9404.48,4425990.65,1,2022-06-29,2024-03-24,0.84,0,None
REC_108926,MP,District_15,Residential,Dam,3173.89,3077.34,6080386.56,0,2021-12-07,2023-02-24,0.99,0,None
REC_108927,UP,District_9,Agricultural,Highway,1078.41,1123.33,392328.2,0,2021-09-14,2022-08-07,0.83,0,None
REC_108928,Karnataka,District_12,Commercial,Highway,16510.49,16211.07,126763976.59,3,2021-04-08,2022-09-12,0.8,0,None
REC_108929,Karnataka,District_1,Residential,Dam,884.75,882.89,1220757.72,0,2022-05-08,2023-02-17,0.94,0,None
REC_108930,UP,District_4,Residential,Railway,17444.08,16909.84,22082992.43,2,2021-07-08,2022-10-09,0.91,0,None
REC_108931,Maharashtra,District_8,Forest,Railway,14754.79,15031.03,2040133.33,3,2022-05-15,2023-12-03,0.86,0,None
REC_108932,UP,District_11,Residential,Urban Development,19943.69,20107.17,53695674.02,4,2021-03-26,2022-11-24,0.95,0,None
REC_108933,MP,District_2,Residential,Highway,3855.26,3931.68,7782349.61,0,2020-09-21,2021-07-30,0.83,0,None
REC_108934,Karnataka,District_2,Residential,Dam,9017.08,9017.08,91203539.1,1,2020-07-20,2022-03-10,0.99,1,Compensation Outlier
REC_108935,Gujarat,District_17,Residential,Urban Development,16696.31,16660.39,35500928.77,4,2020-06-13,2022-05-13,0.9,0,None
REC_108936,MP,District_6,Commercial,Highway,9501.05,9565.56,66262464.88,2,2022-08-21,2023-09-20,0.88,0,None
REC_108937,Gujarat,District_20,Forest,Dam,5707.11,5701.33,409238.42,1,2021-06-08,2022-07-14,0.89,0,None
REC_108938,Karnataka,District_7,Residential,Urban Development,11600.29,12059.7,19354214.09,1,2021-09-24,2022-07-11,0.82,0,None
REC_108939,MP,District_15,Forest,Dam,1807.26,1767.24,208473.26,0,2020-09-10,2022-08-15,0.94,0,None
REC_108940,Karnataka,District_17,Forest,Railway,19667.93,19768.9,3598170.26,3,2020-05-25,2021-10-29,0.91,0,None
REC_108941,Karnataka,District_8,Forest,Dam,8027.72,8250.74,1002876.67,1,2020-07-19,2022-03-22,0.99,0,None
REC_108942,UP,District_6,Forest,Highway,5616.45,5799.06,465846.71,1,2020-03-19,2021-12-31,0.98,0,None
REC_108943,Maharashtra,District_14,Residential,Railway,19410.68,19603.68,55186021.4,5,2022-09-15,2024-02-27,0.91,0,None
REC_108944,MP,District_11,Residential,Railway,13878.86,13878.86,40082159.13,2,2021-09-12,2021-10-12,0.81,1,Timeline Irregularity
REC_108945,Maharashtra,District_14,Residential,Railway,4911.02,4690.78,8726367.12,1,2021-09-13,2022-12-06,0.94,0,None
REC_108946,MP,District_14,Commercial,Highway,2892.05,2779.45,15652289.9,0,2021-09-13,2023-06-27,0.94,0,None
REC_108947,Gujarat,District_17,Residential,Urban Development,13007.08,12845.78,27509968.12,2,2021-12-12,2023-03-20,0.88,0,None
REC_108948,Maharashtra,District_15,Commercial,Urban Development,4916.6,4861.04,23486219.84,0,2022-07-23,2023-08-31,0.89,0,None
REC_108949,Maharashtra,District_10,Agricultural,Urban Development,14365.48,14365.48,3411557.62,2,2020-06-11,2020-06-24,0.92,1,Timeline Irregularity
REC_108950,Karnataka,District_2,Forest,Dam,6233.28,5967.69,910987.09,1,2022-05-12,2023-12-11,0.82,0,None
REC_108951,Gujarat,District_10,Commercial,Urban Development,5970.02,6259.6,38733425.95,1,2021-05-21,2022-08-11,0.93,0,None
REC_108952,Maharashtra,District_10,Agricultural,Urban Development,6997.57,6822.14,1906286.39,0,2020-06-11,2022-04-18,0.8,0,None
REC_108953,UP,District_1,Commercial,Urban Development,16883.95,17517.67,139722999.94,2,2020-09-14,2022-06-28,0.92,0,None
REC_108954,UP,District_13,Commercial,Highway,3358.45,3425.2,12816777.97,0,2022-09-14,2024-06-18,0.99,0,None
REC_108955,UP,District_19,Forest,Urban Development,7489.75,7212.72,1528419.31,1,2020-03-19,2020-09-15,0.83,0,None
REC_108956,MP,District_1,Forest,Urban Development,15752.72,15587.99,2830559.92,3,2022-02-23,2022-11-30,0.88,0,None
REC_108957,MP,District_10,Agricultural,Dam,12277.71,12277.71,2351782.09,2,2020-06-22,2020-07-22,0.99,1,Timeline Irregularity
REC_108958,UP,District_4,Residential,Highway,3399.5,3383.99,9735787.42,0,2020-10-05,2021-08-02,0.86,0,None
REC_108959,Maharashtra,District_16,Agricultural,Railway,7016.69,7037.6,1055343.06,0,2021-07-31,2022-07-01,0.82,0,None
REC_108960,Gujarat,District_2,Commercial,Urban Development,2687.21,2601.94,8434958.95,0,2020-03-31,2021-04-30,0.81,0,None
REC_108961,MP,District_1,Agricultural,Railway,15645.41,15095.4,4180278.33,1,2021-08-22,2023-02-17,0.97,0,None
REC_108962,Maharashtra,District_3,Agricultural,Urban Development,12369.75,12439.97,2313688.87,3,2021-03-27,2022-06-12,0.84,0,None
REC_108963,UP,District_6,Agricultural,Urban Development,13555.61,13738.78,2093200.06,2,2021-01-14,2022-06-07,0.88,0,None
REC_108964,Gujarat,District_8,Forest,Railway,16434.59,15836.0,2227701.26,3,2021-12-11,2022-07-07,0.9,0,None
REC_108965,Karnataka,District_20,Forest,Urban Development,8824.04,8694.05,498680.35,1,2021-05-06,2022-08-28,0.83,0,None
REC_108966,Karnataka,District_13,Residential,Urban Development,3628.56,3630.29,4206770.14,0,2020-05-19,2021-12-11,0.97,0,None
REC_108967,Gujarat,District_7,Commercial,Railway,14781.88,43005.88,316204690.85,2,2022-03-06,2023-07-13,0.84,1,Spatial Discrepancy
REC_108968,Karnataka,District_3,Agricultural,Railway,18231.87,18812.58,7681472.67,3,2021-12-31,2023-04-22,0.87,0,None
REC_108969,MP,District_7,Agricultural,Railway,4047.04,4083.24,1110733.15,0,2020-10-28,2021-07-26,0.87,0,None
REC_108970,Gujarat,District_2,Agricultural,Dam,5522.76,5377.26,2009843.33,1,2022-03-24,2022-11-09,0.89,0,None
REC_108971,UP,District_9,Residential,Highway,11344.72,11377.18,26698299.04,2,2020-07-25,2022-01-30,0.91,0,None
REC_108972,MP,District_8,Residential,Highway,19346.65,19458.83,55534429.21,2,2022-09-15,2024-07-22,0.85,0,None
REC_108973,UP,District_7,Commercial,Urban Development,15708.98,16060.72,133793159.08,4,2022-01-05,2023-02-28,0.96,0,None
REC_108974,Maharashtra,District_15,Agricultural,Railway,7894.23,7762.3,1471264.67,1,2022-05-01,2023-02-07,0.95,0,None
REC_108975,MP,District_6,Agricultural,Dam,7945.86,7700.23,3516990.48,1,2021-11-17,2022-06-02,0.8,0,None
REC_108976,UP,District_7,Commercial,Railway,9756.37,9435.45,33862906.05,1,2020-03-09,2022-02-27,0.9,0,None
REC_108977,UP,District_15,Agricultural,Highway,10683.37,10568.71,1619628.53,2,2021-11-08,2022-06-03,0.92,0,None
REC_108978,MP,District_2,Commercial,Railway,9918.11,10180.42,72275837.81,1,2022-07-29,2023-09-28,0.99,0,None
REC_108979,UP,District_19,Forest,Highway,7027.98,7073.29,1263783.82,1,2022-02-27,2023-01-16,0.82,0,None
REC_108980,Karnataka,District_15,Residential,Railway,2755.47,2619.4,3185679.39,0,2022-03-12,2023-09-09,0.91,0,None
